ID,Tokens,Labels
30,A,O
30,template,O
30,fit,O
30,to,O
30,the,O
30,invariant,O
30,mass,O
30,distribution,O
30,yields,O
30,a,O
30,precision,O
30,of,O
3000.00%,0.20%,O
30,.,O
30,This,O
30,represents,O
30,the,O
30,most,O
30,precise,O
30,single-experiment,O
30,measurement,O
30,to,O
30,date,O
30,.,O
31,The,O
31,ALICE,B-EXPERIMENT
31,experiment,I-EXPERIMENT
31,presents,O
31,a,O
31,search,O
31,for,O
31,pair-produced,O
31,Lambda,B-PARTICLE
31,baryon,I-PARTICLE
31,in,O
31,Pb-Pb,B-COLLISION
31,collisions,I-COLLISION
31,at,O
31,6.5,B-ENERGY
31,TeV,I-ENERGY
31,with,O
31,the,O
31,COMPASS,B-DETECTOR
31,detector,O
31,at,O
31,LEP,B-FACILITY
31,.,O
31,Candidate,O
31,events,O
31,require,O
31,at,O
31,least,O
31,four,O
31,jets,O
31,and,O
31,large,O
31,missing,O
31,transverse,O
31,energy,O
31,.,O
31,The,O
31,observed,O
31,yield,O
31,is,O
31,consistent,O
31,with,O
31,the,O
31,Standard,O
31,Model,O
31,background,O
31,estimate,O
31,.,O
31,Exclusion,O
31,limits,O
31,are,O
31,derived,O
31,in,O
31,the,O
31,context,O
31,of,O
31,simplified,O
31,supersymmetric,O
31,models,O
31,.,O
32,A,O
32,differential,O
32,cross-section,O
32,measurement,O
32,of,O
32,kaon,B-PARTICLE
32,production,O
32,in,O
32,ion-ion,B-COLLISION
32,collisions,I-COLLISION
32,at,O
32,8,B-ENERGY
32,TeV,I-ENERGY
32,is,O
32,presented,O
32,using,O
32,the,O
32,LHCf,B-DETECTOR
32,detector,O
32,.,O
32,The,O
32,analysis,O
32,exploits,O
32,Au-Au,B-COLLISION
32,collisions,I-COLLISION
32,data,O
32,collected,O
32,at,O
32,LEP,B-FACILITY
32,during,O
32,the,O
32,LHC,B-FACILITY
32,Run,O
32,2,O
32,period,O
32,.,O
32,The,O
32,FASER,B-EXPERIMENT
32,experiment,I-EXPERIMENT
32,results,O
32,are,O
32,unfolded,O
32,to,O
32,the,O
32,particle,O
32,level,O
32,and,O
32,compared,O
32,to,O
32,Monte,O
32,Carlo,O
32,generators,O
32,.,O
32,NLO+PS,O
32,predictions,O
32,describe,O
32,the,O
32,data,O
32,well,O
32,.,O
33,We,O
33,study,O
33,the,O
33,suppression,O
33,of,O
33,strange,B-PARTICLE
33,quark,I-PARTICLE
33,yields,O
33,in,O
33,electron-positron,B-COLLISION
33,collisions,I-COLLISION
33,at,O
33,1.96,B-ENERGY
33,TeV,I-ENERGY
33,relative,O
33,to,O
33,Pb-Pb,B-COLLISION
33,collisions,I-COLLISION
33,using,O
33,the,O
33,NA62,B-DETECTOR
33,detector,O
33,.,O
33,Data,O
33,from,O
33,the,O
33,TOTEM,B-EXPERIMENT
33,experiment,I-EXPERIMENT
33,at,O
33,DESY,B-FACILITY
33,are,O
33,compared,O
33,to,O
33,perturbative,O
33,QCD,O
33,calculations,O
33,including,O
33,nuclear,O
33,effects,O
33,.,O
33,A,O
33,strong,O
33,suppression,O
33,is,O
33,observed,O
33,at,O
33,high,O
33,transverse,O
33,momenta,O
33,.,O
33,Results,O
33,are,O
33,consistent,O
33,with,O
33,parton,O
33,energy,O
33,loss,O
33,in,O
33,a,O
33,deconfined,O
33,medium,O
33,.,O
34,Elliptic,O
34,flow,O
34,measurements,O
34,of,O
34,chargino,B-PARTICLE
34,in,O
34,Au-Au,B-COLLISION
34,collisions,I-COLLISION
34,at,O
34,13,B-ENERGY
34,TeV,I-ENERGY
34,are,O
34,reported,O
34,by,O
34,the,O
34,D0,B-EXPERIMENT
34,experiment,I-EXPERIMENT
34,.,O
34,Data,O
34,collected,O
34,at,O
34,SLAC,B-FACILITY
34,National,I-FACILITY
34,Accelerator,I-FACILITY
34,Laboratory,I-FACILITY
34,with,O
34,the,O
34,BaBar,B-DETECTOR
34,detector,O
34,span,O
34,multiple,O
34,centrality,O
34,classes,O
34,.,O
34,The,O
34,azimuthal,O
34,anisotropy,O
34,coefficients,O
34,are,O
34,extracted,O
34,using,O
34,the,O
34,two-particle,O
34,cumulant,O
34,method,O
34,.,O
34,Results,O
34,are,O
34,compared,O
34,with,O
34,viscous,O
34,hydrodynamic,O
34,calculations,O
34,.,O
35,The,O
35,BaBar,B-DETECTOR
35,detector,O
35,at,O
35,SPS,B-FACILITY
35,measures,O
35,W,B-PARTICLE
35,boson,I-PARTICLE
35,production,O
35,cross,O
35,sections,O
35,differentially,O
35,in,O
35,rapidity,O
35,and,O
35,transverse,O
35,momentum,O
35,.,O
35,The,O
35,MicroBooNE,B-EXPERIMENT
35,experiment,I-EXPERIMENT
35,uses,O
35,Pb-Pb,B-COLLISION
35,collisions,I-COLLISION
35,at,O
35,13.6,B-ENERGY
35,TeV,I-ENERGY
35,corresponding,O
35,to,O
35,5.4,O
35,fb-1,O
35,.,O
35,PDF-sensitive,O
35,observables,O
35,are,O
35,constructed,O
35,and,O
35,compared,O
35,with,O
35,theoretical,O
35,predictions,O
35,.,O
35,These,O
35,data,O
35,will,O
35,constrain,O
35,next-generation,O
35,parton,O
35,distribution,O
35,functions,O
35,.,O
36,The,O
36,NOvA,B-EXPERIMENT
36,experiment,I-EXPERIMENT
36,reports,O
36,a,O
36,measurement,O
36,of,O
36,the,O
36,electron,B-PARTICLE
36,neutrino,I-PARTICLE
36,production,O
36,cross,O
36,section,O
36,in,O
36,electron-positron,B-COLLISION
36,collisions,I-COLLISION
36,at,O
36,centre-of-mass,O
36,energies,O
36,of,O
36,900,B-ENERGY
36,GeV,I-ENERGY
36,and,O
36,2.76,B-ENERGY
36,TeV,I-ENERGY
36,.,O
36,Data,O
36,collected,O
36,with,O
36,the,O
36,SND@LHC,B-DETECTOR
36,detector,O
36,at,O
36,LHC,B-FACILITY
36,are,O
36,used,O
36,.,O
36,The,O
36,ratio,O
36,of,O
36,cross,O
36,sections,O
36,is,O
36,found,O
36,to,O
36,be,O
36,in,O
36,agreement,O
36,with,O
36,NNLO,O
36,predictions,O
36,.,O
36,Parton,O
36,distribution,O
36,function,O
36,uncertainties,O
36,are,O
36,the,O
36,dominant,O
36,systematic,O
36,.,O
37,The,O
37,CMS,B-EXPERIMENT
37,experiment,I-EXPERIMENT
37,measures,O
37,the,O
37,transverse,O
37,momentum,O
37,spectrum,O
37,of,O
37,muon,B-PARTICLE
37,in,O
37,electron-positron,B-COLLISION
37,collisions,I-COLLISION
37,at,O
37,5.02,B-ENERGY
37,TeV,I-ENERGY
37,using,O
37,the,O
37,CMS,B-DETECTOR
37,detector,O
37,at,O
37,RHIC,B-FACILITY
37,.,O
37,A,O
37,Tsallis,O
37,distribution,O
37,provides,O
37,an,O
37,excellent,O
37,description,O
37,of,O
37,the,O
37,data,O
37,below,O
37,10,O
37,GeV/c,O
37,.,O
37,Comparisons,O
37,with,O
37,PYTHIA,O
37,and,O
37,HERWIG,O
37,event,O
37,generators,O
37,are,O
37,presented,O
37,.,O
37,The,O
37,integrated,O
37,yield,O
37,is,O
37,extracted,O
37,and,O
37,compared,O
37,with,O
37,previous,O
37,measurements,O
37,.,O
38,We,O
38,present,O
38,a,O
38,search,O
38,for,O
38,W,B-PARTICLE
38,boson,I-PARTICLE
38,production,O
38,in,O
38,nucleus-nucleus,B-COLLISION
38,collisions,I-COLLISION
38,at,O
38,a,O
38,centre-of-mass,O
38,energy,O
38,of,O
38,13.6,B-ENERGY
38,TeV,I-ENERGY
38,with,O
38,the,O
38,LHCb,B-DETECTOR
38,detector,O
38,.,O
38,Data,O
38,were,O
38,recorded,O
38,at,O
38,LHC,B-FACILITY
38,during,O
38,Run,O
38,2,O
38,of,O
38,the,O
38,NA62,B-EXPERIMENT
38,experiment,I-EXPERIMENT
38,.,O
38,No,O
38,significant,O
38,excess,O
38,above,O
38,the,O
38,expected,O
38,background,O
38,was,O
38,observed,O
38,.,O
38,Upper,O
38,limits,O
38,on,O
38,the,O
38,production,O
38,cross,O
38,section,O
38,are,O
38,set,O
38,at,O
3800%,95%,O
38,confidence,O
38,level,O
38,.,O
39,We,O
39,present,O
39,first,O
39,evidence,O
39,for,O
39,kaon,B-PARTICLE
39,production,O
39,via,O
39,vector,O
39,boson,O
39,fusion,O
39,in,O
39,heavy-ion,B-COLLISION
39,collisions,I-COLLISION
39,at,O
39,100,B-ENERGY
39,TeV,I-ENERGY
39,with,O
39,the,O
39,FASER,B-DETECTOR
39,detector,O
39,.,O
39,The,O
39,ALICE,B-EXPERIMENT
39,experiment,I-EXPERIMENT
39,at,O
39,LHC,B-FACILITY
39,selects,O
39,events,O
39,with,O
39,two,O
39,forward,O
39,jets,O
39,and,O
39,the,O
39,muon,B-PARTICLE
39,neutrino,I-PARTICLE
39,decay,O
39,signature,O
39,.,O
39,A,O
39,multivariate,O
39,technique,O
39,reduces,O
39,QCD,O
39,backgrounds,O
39,significantly,O
39,.,O
39,The,O
39,observed,O
39,significance,O
39,is,O
39,3.2,O
39,standard,O
39,deviations,O
39,.,O
40,We,O
40,search,O
40,for,O
40,anomalous,O
40,couplings,O
40,of,O
40,the,O
40,J/psi,B-PARTICLE
40,meson,I-PARTICLE
40,using,O
40,the,O
40,D0,B-EXPERIMENT
40,experiment,I-EXPERIMENT
40,at,O
40,LEP,B-FACILITY
40,.,O
40,The,O
40,COMPASS,B-DETECTOR
40,detector,O
40,records,O
40,deep-inelastic,B-COLLISION
40,scattering,I-COLLISION
40,at,O
40,14,B-ENERGY
40,TeV,I-ENERGY
40,and,O
40,reconstructs,O
40,the,O
40,photon,B-PARTICLE
40,decay,O
40,topology,O
40,.,O
40,Wilson,O
40,coefficients,O
40,for,O
40,dimension-6,O
40,EFT,O
40,operators,O
40,are,O
40,constrained,O
40,from,O
40,the,O
40,data,O
40,.,O
40,The,O
40,results,O
40,represent,O
40,the,O
40,world's,O
40,most,O
40,stringent,O
40,constraints,O
40,on,O
40,several,O
40,operators,O
40,.,O
41,The,O
41,SND@LHC,B-DETECTOR
41,detector,O
41,at,O
41,HERA,B-FACILITY
41,is,O
41,used,O
41,to,O
41,measure,O
41,the,O
41,inclusive,O
41,kaon,B-PARTICLE
41,production,O
41,cross,O
41,section,O
41,in,O
41,heavy-ion,B-COLLISION
41,collisions,I-COLLISION
41,at,O
41,8,B-ENERGY
41,TeV,I-ENERGY
41,.,O
41,The,O
41,MicroBooNE,B-EXPERIMENT
41,experiment,I-EXPERIMENT
41,employs,O
41,a,O
41,track-based,O
41,approach,O
41,to,O
41,reconstruct,O
41,the,O
41,signal,O
41,.,O
41,Theoretical,O
41,predictions,O
41,from,O
41,colour-glass,O
41,condensate,O
41,models,O
41,are,O
41,compared,O
41,to,O
41,data,O
41,.,O
41,Good,O
41,agreement,O
41,is,O
41,observed,O
41,at,O
41,low,O
41,transverse,O
41,momentum,O
41,.,O
42,A,O
42,measurement,O
42,of,O
42,photon,B-PARTICLE
42,pair,O
42,production,O
42,cross,O
42,sections,O
42,in,O
42,p-Pb,B-COLLISION
42,collisions,I-COLLISION
42,at,O
42,6.5,B-ENERGY
42,TeV,I-ENERGY
42,is,O
42,reported,O
42,.,O
42,The,O
42,analysis,O
42,uses,O
42,the,O
42,full,O
42,dataset,O
42,collected,O
42,by,O
42,the,O
42,MoEDAL,B-DETECTOR
42,detector,O
42,at,O
42,KEK,B-FACILITY
42,.,O
42,Results,O
42,from,O
42,the,O
42,Belle,B-EXPERIMENT
42,II,I-EXPERIMENT
42,experiment,I-EXPERIMENT
42,are,O
42,compared,O
42,with,O
42,next-to-leading-order,O
42,QCD,O
42,calculations,O
42,.,O
42,The,O
42,measured,O
42,values,O
42,are,O
42,consistent,O
42,with,O
42,theoretical,O
42,expectations,O
42,within,O
42,uncertainties,O
42,.,O
43,The,O
43,LHCf,B-EXPERIMENT
43,experiment,I-EXPERIMENT
43,at,O
43,LEP,B-FACILITY
43,reports,O
43,a,O
43,search,O
43,for,O
43,Omega,B-PARTICLE
43,baryon,I-PARTICLE
43,pair,O
43,production,O
43,in,O
43,Au-Au,B-COLLISION
43,collisions,I-COLLISION
43,at,O
43,6.5,B-ENERGY
43,TeV,I-ENERGY
43,with,O
43,the,O
43,CMS,B-DETECTOR
43,detector,O
43,.,O
43,Events,O
43,are,O
43,selected,O
43,with,O
43,exactly,O
43,two,O
43,oppositely,O
43,charged,O
43,leptons,O
43,and,O
43,large,O
43,missing,O
43,transverse,O
43,energy,O
43,.,O
43,A,O
43,cut-and-count,O
43,analysis,O
43,is,O
43,performed,O
43,in,O
43,several,O
43,signal,O
43,regions,O
43,.,O
43,No,O
43,significant,O
43,deviation,O
43,from,O
43,the,O
43,expected,O
43,background,O
43,is,O
43,observed,O
43,.,O
44,We,O
44,report,O
44,evidence,O
44,for,O
44,the,O
44,associated,O
44,production,O
44,of,O
44,a,O
44,dark,B-PARTICLE
44,matter,I-PARTICLE
44,with,O
44,a,O
44,Z,B-PARTICLE
44,boson,I-PARTICLE
44,in,O
44,deep-inelastic,B-COLLISION
44,scattering,I-COLLISION
44,at,O
44,900,B-ENERGY
44,GeV,I-ENERGY
44,.,O
44,The,O
44,MoEDAL,B-DETECTOR
44,detector,O
44,at,O
44,SLAC,B-FACILITY
44,National,I-FACILITY
44,Accelerator,I-FACILITY
44,Laboratory,I-FACILITY
44,recorded,O
44,the,O
44,dataset,O
44,used,O
44,in,O
44,this,O
44,analysis,O
44,.,O
44,Signal,O
44,extraction,O
44,was,O
44,performed,O
44,using,O
44,a,O
44,binned,O
44,maximum-likelihood,O
44,fit,O
44,.,O
44,The,O
44,Belle,B-EXPERIMENT
44,II,I-EXPERIMENT
44,experiment,I-EXPERIMENT
44,result,O
44,establishes,O
44,this,O
44,process,O
44,at,O
44,4.2,O
44,standard,O
44,deviations,O
44,significance,O
44,.,O
45,Measurement,O
45,of,O
45,tau,B-PARTICLE
45,neutrino,I-PARTICLE
45,azimuthal,O
45,correlations,O
45,in,O
45,heavy-ion,B-COLLISION
45,collisions,I-COLLISION
45,at,O
45,3.5,B-ENERGY
45,TeV,I-ENERGY
45,is,O
45,presented,O
45,by,O
45,the,O
45,MoEDAL,B-EXPERIMENT
45,experiment,I-EXPERIMENT
45,.,O
45,The,O
45,FASER,B-DETECTOR
45,detector,O
45,at,O
45,Brookhaven,B-FACILITY
45,National,I-FACILITY
45,Laboratory,I-FACILITY
45,provides,O
45,high-granularity,O
45,calorimetric,O
45,information,O
45,.,O
45,Two-particle,O
45,correlation,O
45,functions,O
45,are,O
45,measured,O
45,as,O
45,a,O
45,function,O
45,of,O
45,pseudorapidity,O
45,and,O
45,azimuth,O
45,.,O
45,Long-range,O
45,correlations,O
45,characteristic,O
45,of,O
45,collective,O
45,behaviour,O
45,are,O
45,observed,O
45,.,O
46,Measurements,O
46,of,O
46,charm,B-PARTICLE
46,quark,I-PARTICLE
46,polarisation,O
46,in,O
46,ion-ion,B-COLLISION
46,collisions,I-COLLISION
46,at,O
46,3.5,B-ENERGY
46,TeV,I-ENERGY
46,are,O
46,reported,O
46,by,O
46,the,O
46,LHCf,B-EXPERIMENT
46,experiment,I-EXPERIMENT
46,.,O
46,Data,O
46,collected,O
46,with,O
46,the,O
46,LHCb,B-DETECTOR
46,detector,O
46,at,O
46,HERA,B-FACILITY
46,correspond,O
46,to,O
46,36,O
46,fb-1,O
46,.,O
46,Angular,O
46,distributions,O
46,of,O
46,the,O
46,decay,O
46,products,O
46,are,O
46,analysed,O
46,using,O
46,a,O
46,template,O
46,fit,O
46,method,O
46,.,O
46,Results,O
46,are,O
46,consistent,O
46,with,O
46,NLO,O
46,electroweak,O
46,predictions,O
46,.,O
47,The,O
47,properties,O
47,of,O
47,the,O
47,electron,B-PARTICLE
47,are,O
47,studied,O
47,in,O
47,Xe-Xe,B-COLLISION
47,collisions,I-COLLISION
47,at,O
47,900,B-ENERGY
47,GeV,I-ENERGY
47,using,O
47,the,O
47,ALICE,B-DETECTOR
47,detector,O
47,.,O
47,The,O
47,KLOE-2,B-EXPERIMENT
47,experiment,I-EXPERIMENT
47,at,O
47,LEP,B-FACILITY
47,collected,O
47,a,O
47,sample,O
47,of,O
47,10^8,O
47,signal,O
47,candidates,O
47,.,O
47,Mass,O
47,",",O
47,width,O
47,",",O
47,and,O
47,coupling,O
47,measurements,O
47,are,O
47,performed,O
47,with,O
47,unprecedented,O
47,precision,O
47,.,O
47,These,O
47,results,O
47,constrain,O
47,several,O
47,beyond-Standard-Model,O
47,scenarios,O
47,.,O
48,The,O
48,chargino,B-PARTICLE
48,was,O
48,observed,O
48,in,O
48,Au-Au,B-COLLISION
48,collisions,I-COLLISION
48,at,O
48,0.9,B-ENERGY
48,TeV,I-ENERGY
48,using,O
48,the,O
48,COMPASS,B-DETECTOR
48,detector,O
48,at,O
48,SLAC,B-FACILITY
48,National,I-FACILITY
48,Accelerator,I-FACILITY
48,Laboratory,I-FACILITY
48,.,O
48,The,O
48,KLOE-2,B-EXPERIMENT
48,experiment,I-EXPERIMENT
48,collected,O
48,data,O
48,corresponding,O
48,to,O
48,an,O
48,integrated,O
48,luminosity,O
48,of,O
48,137,O
48,fb-1,O
48,.,O
48,Signal,O
48,events,O
48,were,O
48,reconstructed,O
48,using,O
48,a,O
48,multivariate,O
48,analysis,O
48,technique,O
48,.,O
48,The,O
48,measured,O
48,cross,O
48,section,O
48,is,O
48,in,O
48,good,O
48,agreement,O
48,with,O
48,Standard,O
48,Model,O
48,predictions,O
48,.,O
49,This,O
49,paper,O
49,describes,O
49,the,O
49,performance,O
49,of,O
49,the,O
49,TOTEM,B-DETECTOR
49,detector,O
49,during,O
49,Pb-Pb,B-COLLISION
49,collisions,I-COLLISION
49,data-taking,O
49,at,O
49,200,B-ENERGY
49,GeV,I-ENERGY
49,at,O
49,Large,B-FACILITY
49,Hadron,I-FACILITY
49,Collider,I-FACILITY
49,.,O
49,Reconstruction,O
49,efficiencies,O
49,for,O
49,W,B-PARTICLE
49,boson,I-PARTICLE
49,tracks,O
49,were,O
49,evaluated,O
49,using,O
49,tag-and-probe,O
49,methods,O
49,.,O
49,The,O
49,ATLAS,B-EXPERIMENT
49,experiment,I-EXPERIMENT
49,achieved,O
49,a,O
49,signal-to-background,O
49,ratio,O
49,exceeding,O
49,50:1,O
49,in,O
49,the,O
49,signal,O
49,region,O
49,.,O
49,Systematic,O
49,uncertainties,O
49,are,O
49,dominated,O
49,by,O
49,jet,O
49,energy,O
49,scale,O
49,calibration,O
49,.,O
50,A,O
50,comprehensive,O
50,study,O
50,of,O
50,multiparton,O
50,interactions,O
50,in,O
50,ion-ion,B-COLLISION
50,collisions,I-COLLISION
50,at,O
50,5.02,B-ENERGY
50,TeV,I-ENERGY
50,is,O
50,performed,O
50,with,O
50,the,O
50,MoEDAL,B-DETECTOR
50,detector,O
50,at,O
50,LHC,B-FACILITY
50,.,O
50,The,O
50,KLOE-2,B-EXPERIMENT
50,experiment,I-EXPERIMENT
50,measures,O
50,underlying,O
50,event,O
50,activity,O
50,in,O
50,events,O
50,containing,O
50,a,O
50,gluon,B-PARTICLE
50,.,O
50,Tuned,O
50,Monte,O
50,Carlo,O
50,models,O
50,are,O
50,compared,O
50,with,O
50,data,O
50,across,O
50,multiple,O
50,observables,O
50,.,O
50,Activity,O
50,in,O
50,the,O
50,transverse,O
50,region,O
50,is,O
50,particularly,O
50,sensitive,O
50,to,O
50,MPI,O
50,.,O
51,A,O
51,search,O
51,for,O
51,long-lived,O
51,muon,B-PARTICLE
51,neutrino,I-PARTICLE
51,decaying,O
51,inside,O
51,the,O
51,T2K,B-DETECTOR
51,detector,O
51,volume,O
51,is,O
51,conducted,O
51,at,O
51,SPS,B-FACILITY
51,.,O
51,The,O
51,KLOE-2,B-EXPERIMENT
51,experiment,I-EXPERIMENT
51,targets,O
51,proton-antiproton,B-COLLISION
51,collisions,I-COLLISION
51,at,O
51,900,B-ENERGY
51,GeV,I-ENERGY
51,and,O
51,requires,O
51,displaced,O
51,vertex,O
51,signatures,O
51,.,O
51,No,O
51,excess,O
51,is,O
51,observed,O
51,over,O
51,the,O
51,Standard,O
51,Model,O
51,background,O
51,.,O
51,Model-independent,O
51,limits,O
51,are,O
51,placed,O
51,on,O
51,the,O
51,production,O
51,cross,O
51,section,O
51,times,O
51,branching,O
51,fraction,O
51,.,O
52,A,O
52,precise,O
52,measurement,O
52,of,O
52,J/psi,B-PARTICLE
52,meson,I-PARTICLE
52,decay,O
52,branching,O
52,fractions,O
52,is,O
52,performed,O
52,by,O
52,the,O
52,CDF,B-EXPERIMENT
52,experiment,I-EXPERIMENT
52,using,O
52,T2K,B-DETECTOR
52,data,O
52,at,O
52,SLAC,B-FACILITY
52,National,I-FACILITY
52,Accelerator,I-FACILITY
52,Laboratory,I-FACILITY
52,.,O
52,The,O
52,analysis,O
52,uses,O
52,proton-proton,B-COLLISION
52,collisions,I-COLLISION
52,at,O
52,7,B-ENERGY
52,TeV,I-ENERGY
52,and,O
52,employs,O
52,a,O
52,full,O
52,amplitude,O
52,analysis,O
52,.,O
52,Results,O
52,improve,O
52,upon,O
52,previous,O
52,measurements,O
52,by,O
52,a,O
52,factor,O
52,of,O
52,three,O
52,.,O
52,No,O
52,evidence,O
52,for,O
52,CP,O
52,violation,O
52,is,O
52,observed,O
52,.,O
53,This,O
53,Letter,O
53,reports,O
53,the,O
53,observation,O
53,of,O
53,positron,B-PARTICLE
53,production,O
53,in,O
53,association,O
53,with,O
53,electroweak,O
53,bosons,O
53,in,O
53,Pb-Pb,B-COLLISION
53,collisions,I-COLLISION
53,at,O
53,13.6,B-ENERGY
53,TeV,I-ENERGY
53,.,O
53,The,O
53,HERA-B,B-DETECTOR
53,detector,O
53,at,O
53,LEP,B-FACILITY
53,is,O
53,used,O
53,in,O
53,the,O
53,LHCf,B-EXPERIMENT
53,experiment,I-EXPERIMENT
53,analysis,O
53,.,O
53,A,O
53,multivariate,O
53,discriminant,O
53,separates,O
53,signal,O
53,from,O
53,the,O
53,dominant,O
53,neutrino,B-PARTICLE
53,background,O
53,.,O
53,The,O
53,signal,O
53,strength,O
53,is,O
53,measured,O
53,with,O
53,a,O
53,relative,O
53,uncertainty,O
53,of,O
5300%,12%,O
53,.,O
54,The,O
54,NOvA,B-EXPERIMENT
54,experiment,I-EXPERIMENT
54,at,O
54,HERA,B-FACILITY
54,presents,O
54,a,O
54,measurement,O
54,of,O
54,neutrino,B-PARTICLE
54,forward-backward,O
54,asymmetry,O
54,in,O
54,Au-Au,B-COLLISION
54,collisions,I-COLLISION
54,at,O
54,7,B-ENERGY
54,TeV,I-ENERGY
54,.,O
54,The,O
54,SND@LHC,B-DETECTOR
54,detector,O
54,provides,O
54,excellent,O
54,lepton,O
54,reconstruction,O
54,efficiency,O
54,.,O
54,Results,O
54,are,O
54,compared,O
54,with,O
54,NNLO,O
54,QCD,O
54,plus,O
54,NLO,O
54,EW,O
54,calculations,O
54,.,O
54,Deviations,O
54,from,O
54,Standard,O
54,Model,O
54,predictions,O
54,are,O
54,below,O
54,1.5,O
54,sigma,O
54,.,O
55,We,O
55,report,O
55,a,O
55,new,O
55,measurement,O
55,of,O
55,the,O
55,stop,B-PARTICLE
55,squark,I-PARTICLE
55,mass,O
55,using,O
55,the,O
55,T2K,B-DETECTOR
55,detector,O
55,at,O
55,LHC,B-FACILITY
55,.,O
55,The,O
55,LHCf,B-EXPERIMENT
55,experiment,I-EXPERIMENT
55,analyses,O
55,ion-ion,B-COLLISION
55,collisions,I-COLLISION
55,data,O
55,at,O
55,900,B-ENERGY
55,GeV,I-ENERGY
55,in,O
55,the,O
55,dilepton,O
55,decay,O
55,channel,O
55,.,O
55,A,O
55,template,O
55,fit,O
55,to,O
55,the,O
55,invariant,O
55,mass,O
55,distribution,O
55,yields,O
55,a,O
55,precision,O
55,of,O
5500.00%,0.20%,O
55,.,O
55,This,O
55,represents,O
55,the,O
55,most,O
55,precise,O
55,single-experiment,O
55,measurement,O
55,to,O
55,date,O
55,.,O
56,The,O
56,FASER,B-EXPERIMENT
56,experiment,I-EXPERIMENT
56,presents,O
56,a,O
56,search,O
56,for,O
56,pair-produced,O
56,W,B-PARTICLE
56,boson,I-PARTICLE
56,in,O
56,proton-antiproton,B-COLLISION
56,collisions,I-COLLISION
56,at,O
56,200,B-ENERGY
56,GeV,I-ENERGY
56,with,O
56,the,O
56,CMS,B-DETECTOR
56,detector,O
56,at,O
56,Tevatron,B-FACILITY
56,.,O
56,Candidate,O
56,events,O
56,require,O
56,at,O
56,least,O
56,four,O
56,jets,O
56,and,O
56,large,O
56,missing,O
56,transverse,O
56,energy,O
56,.,O
56,The,O
56,observed,O
56,yield,O
56,is,O
56,consistent,O
56,with,O
56,the,O
56,Standard,O
56,Model,O
56,background,O
56,estimate,O
56,.,O
56,Exclusion,O
56,limits,O
56,are,O
56,derived,O
56,in,O
56,the,O
56,context,O
56,of,O
56,simplified,O
56,supersymmetric,O
56,models,O
56,.,O
57,A,O
57,differential,O
57,cross-section,O
57,measurement,O
57,of,O
57,D,B-PARTICLE
57,meson,I-PARTICLE
57,production,O
57,in,O
57,Au-Au,B-COLLISION
57,collisions,I-COLLISION
57,at,O
57,900,B-ENERGY
57,GeV,I-ENERGY
57,is,O
57,presented,O
57,using,O
57,the,O
57,TOTEM,B-DETECTOR
57,detector,O
57,.,O
57,The,O
57,analysis,O
57,exploits,O
57,pp,B-COLLISION
57,collisions,I-COLLISION
57,data,O
57,collected,O
57,at,O
57,Tevatron,B-FACILITY
57,during,O
57,the,O
57,LHC,B-FACILITY
57,Run,O
57,2,O
57,period,O
57,.,O
57,The,O
57,LHCb,B-EXPERIMENT
57,experiment,I-EXPERIMENT
57,results,O
57,are,O
57,unfolded,O
57,to,O
